SessionID,UserID,Timestamp,PageType,DeviceType,Country,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
session_785,user_2169,19-02-2025 14:51,home,Tablet,Germany,Google,151,0,0
session_786,user_2004,27-07-2025 21:17,home,Mobile,Australia,Google,163,0,0
session_786,user_2004,27-07-2025 21:18,product_page,Mobile,Australia,Google,43,1,0
session_787,user_1896,22-01-2025 21:09,home,Tablet,Germany,Social Media,83,0,0
session_787,user_1896,22-01-2025 21:11,product_page,Tablet,Germany,Social Media,121,0,0
session_787,user_1896,22-01-2025 21:14,cart,Tablet,Germany,Social Media,163,3,0
session_788,user_2058,31-08-2025 08:18,home,Tablet,Germany,Social Media,40,0,1
session_788,user_2058,31-08-2025 08:19,product_page,Tablet,Germany,Social Media,63,0,1
session_788,user_2058,31-08-2025 08:20,cart,Tablet,Germany,Social Media,64,0,1
session_788,user_2058,31-08-2025 08:23,checkout,Tablet,Germany,Social Media,174,1,1
session_788,user_2058,31-08-2025 08:24,confirmation,Tablet,Germany,Social Media,28,0,1
session_789,user_1071,03-05-2025 15:51,home,Tablet,India,Direct,147,0,0
session_790,user_2125,10-02-2025 02:46,home,Desktop,USA,Social Media,118,0,0
session_790,user_2125,10-02-2025 02:47,product_page,Desktop,USA,Social Media,44,2,0
session_791,user_1569,16-02-2025 06:22,home,Desktop,UK,Direct,149,0,0
session_792,user_1172,07-04-2025 21:14,home,Mobile,Australia,Social Media,32,0,0
session_792,user_1172,07-04-2025 21:17,product_page,Mobile,Australia,Social Media,165,4,0
session_793,user_1065,06-05-2025 12:54,home,Desktop,UK,Social Media,158,0,0
session_793,user_1065,06-05-2025 12:55,product_page,Desktop,UK,Social Media,87,1,0
session_794,user_1872,09-01-2025 06:26,home,Desktop,UK,Direct,34,0,0
session_795,user_2550,07-03-2025 14:25,home,Mobile,USA,Google,34,0,0
session_795,user_2550,07-03-2025 14:26,product_page,Mobile,USA,Google,86,4,0
session_796,user_2061,29-06-2025 09:23,home,Tablet,France,Social Media,15,0,0
session_797,user_1274,26-05-2025 12:21,home,Tablet,USA,Google,157,0,1
session_797,user_1274,26-05-2025 12:24,product_page,Tablet,USA,Google,174,1,1
session_797,user_1274,26-05-2025 12:24,cart,Tablet,USA,Google,33,1,1
session_797,user_1274,26-05-2025 12:26,checkout,Tablet,USA,Google,121,1,1
session_797,user_1274,26-05-2025 12:27,confirmation,Tablet,USA,Google,49,0,1
session_798,user_2022,07-04-2025 00:05,home,Desktop,Canada,Social Media,133,0,0
session_799,user_1213,02-07-2025 08:22,home,Mobile,India,Direct,137,0,0
session_799,user_1213,02-07-2025 08:23,product_page,Mobile,India,Direct,57,4,0
session_800,user_1078,19-03-2025 05:18,home,Tablet,India,Email,77,0,0
session_800,user_1078,19-03-2025 05:20,product_page,Tablet,India,Email,123,3,0
session_800,user_1078,19-03-2025 05:22,cart,Tablet,India,Email,119,3,0
session_800,user_1078,19-03-2025 05:23,checkout,Tablet,India,Email,71,3,0
session_801,user_2961,05-01-2025 19:56,home,Tablet,UK,Google,114,0,0
session_802,user_1231,16-04-2025 16:07,home,Mobile,India,Direct,37,0,1
session_802,user_1231,16-04-2025 16:09,product_page,Mobile,India,Direct,128,4,1
session_802,user_1231,16-04-2025 16:10,cart,Mobile,India,Direct,85,4,1
session_802,user_1231,16-04-2025 16:13,checkout,Mobile,India,Direct,148,4,1
session_802,user_1231,16-04-2025 16:15,confirmation,Mobile,India,Direct,165,0,1
session_803,user_2667,06-07-2025 05:53,home,Mobile,UK,Direct,131,0,0
session_803,user_2667,06-07-2025 05:55,product_page,Mobile,UK,Direct,135,0,0
session_804,user_1311,29-06-2025 05:50,home,Tablet,Australia,Social Media,134,0,0
session_804,user_1311,29-06-2025 05:52,product_page,Tablet,Australia,Social Media,108,2,0
session_805,user_1377,10-03-2025 21:37,home,Mobile,USA,Direct,111,0,1
session_805,user_1377,10-03-2025 21:38,product_page,Mobile,USA,Direct,71,0,1
session_805,user_1377,10-03-2025 21:41,cart,Mobile,USA,Direct,157,0,1
session_805,user_1377,10-03-2025 21:44,checkout,Mobile,USA,Direct,158,2,1
session_805,user_1377,10-03-2025 21:46,confirmation,Mobile,USA,Direct,141,0,1
session_806,user_1129,01-07-2025 12:55,home,Tablet,Australia,Social Media,82,0,1
session_806,user_1129,01-07-2025 12:57,product_page,Tablet,Australia,Social Media,140,5,1
session_806,user_1129,01-07-2025 13:00,cart,Tablet,Australia,Social Media,161,5,1
session_806,user_1129,01-07-2025 13:02,checkout,Tablet,Australia,Social Media,125,5,1
session_806,user_1129,01-07-2025 13:03,confirmation,Tablet,Australia,Social Media,52,0,1
session_807,user_1463,26-08-2025 01:31,home,Desktop,India,Google,47,0,0
session_808,user_1991,19-01-2025 03:13,home,Desktop,UK,Email,160,0,0
session_808,user_1991,19-01-2025 03:15,product_page,Desktop,UK,Email,139,0,0
session_809,user_1572,15-05-2025 00:12,home,Mobile,Canada,Email,65,0,0
session_809,user_1572,15-05-2025 00:14,product_page,Mobile,Canada,Email,119,3,0
session_810,user_1339,08-03-2025 10:13,home,Mobile,Germany,Direct,144,0,0
session_810,user_1339,08-03-2025 10:16,product_page,Mobile,Germany,Direct,178,4,0
session_810,user_1339,08-03-2025 10:17,cart,Mobile,Germany,Direct,85,4,0
session_811,user_2755,07-01-2025 01:38,home,Desktop,Germany,Google,45,0,0
session_812,user_1035,06-03-2025 11:20,home,Desktop,UK,Email,73,0,0
session_813,user_1845,23-05-2025 20:02,home,Tablet,Canada,Direct,90,0,0
session_813,user_1845,23-05-2025 20:05,product_page,Tablet,Canada,Direct,154,0,0
session_814,user_2751,26-06-2025 04:57,home,Tablet,France,Google,116,0,0
session_814,user_2751,26-06-2025 04:58,product_page,Tablet,France,Google,70,0,0
session_815,user_2868,09-01-2025 06:57,home,Desktop,Germany,Direct,111,0,0
session_815,user_2868,09-01-2025 06:59,product_page,Desktop,Germany,Direct,100,0,0
session_816,user_1196,01-01-2025 00:09,home,Mobile,India,Email,134,0,0
session_816,user_1196,01-01-2025 00:10,product_page,Mobile,India,Email,51,0,0
session_817,user_2055,12-08-2025 12:15,home,Desktop,France,Google,39,0,0
session_817,user_2055,12-08-2025 12:16,product_page,Desktop,France,Google,28,0,0
session_818,user_1220,13-05-2025 21:18,home,Desktop,Germany,Direct,177,0,0
session_819,user_1693,13-08-2025 03:17,home,Desktop,USA,Google,65,0,0
session_819,user_1693,13-08-2025 03:20,product_page,Desktop,USA,Google,153,0,0
session_820,user_1285,25-05-2025 13:58,home,Tablet,France,Social Media,110,0,0
session_820,user_1285,25-05-2025 14:00,product_page,Tablet,France,Social Media,144,0,0
session_821,user_1010,26-08-2025 12:17,home,Mobile,Germany,Social Media,134,0,0
session_821,user_1010,26-08-2025 12:20,product_page,Mobile,Germany,Social Media,175,0,0
session_821,user_1010,26-08-2025 12:21,cart,Mobile,Germany,Social Media,39,3,0
session_822,user_2738,10-02-2025 18:41,home,Mobile,USA,Google,170,0,0
session_822,user_2738,10-02-2025 18:43,product_page,Mobile,USA,Google,149,0,0
session_823,user_2275,18-07-2025 02:13,home,Desktop,Australia,Direct,170,0,0
session_823,user_2275,18-07-2025 02:14,product_page,Desktop,Australia,Direct,42,3,0
session_823,user_2275,18-07-2025 02:16,cart,Desktop,Australia,Direct,131,3,0
session_824,user_2134,11-05-2025 21:32,home,Mobile,Canada,Social Media,40,0,0
session_824,user_2134,11-05-2025 21:35,product_page,Mobile,Canada,Social Media,135,0,0
session_825,user_1193,17-01-2025 08:53,home,Mobile,Canada,Google,180,0,1
session_825,user_1193,17-01-2025 08:54,product_page,Mobile,Canada,Google,60,2,1
session_825,user_1193,17-01-2025 08:56,cart,Mobile,Canada,Google,130,2,1
session_825,user_1193,17-01-2025 08:57,checkout,Mobile,Canada,Google,18,2,1
session_825,user_1193,17-01-2025 08:59,confirmation,Mobile,Canada,Google,160,0,1
session_826,user_1799,29-03-2025 21:54,home,Mobile,USA,Direct,69,0,0
session_826,user_1799,29-03-2025 21:54,product_page,Mobile,USA,Direct,25,0,0
session_826,user_1799,29-03-2025 21:55,cart,Mobile,USA,Direct,36,1,0
session_827,user_1747,31-08-2025 07:05,home,Mobile,Germany,Google,143,0,0
session_827,user_1747,31-08-2025 07:07,product_page,Mobile,Germany,Google,139,2,0
session_828,user_2991,18-06-2025 22:28,home,Mobile,France,Social Media,117,0,1
session_828,user_2991,18-06-2025 22:29,product_page,Mobile,France,Social Media,109,4,1
session_828,user_2991,18-06-2025 22:30,cart,Mobile,France,Social Media,62,4,1
session_828,user_2991,18-06-2025 22:33,checkout,Mobile,France,Social Media,176,4,1
session_828,user_2991,18-06-2025 22:35,confirmation,Mobile,France,Social Media,93,0,1
session_829,user_2035,28-02-2025 02:23,home,Mobile,Germany,Social Media,81,0,0
session_829,user_2035,28-02-2025 02:26,product_page,Mobile,Germany,Social Media,149,4,0
session_830,user_2408,12-02-2025 11:30,home,Desktop,UK,Social Media,46,0,1
session_830,user_2408,12-02-2025 11:31,product_page,Desktop,UK,Social Media,58,4,1
session_830,user_2408,12-02-2025 11:32,cart,Desktop,UK,Social Media,58,4,1
session_830,user_2408,12-02-2025 11:34,checkout,Desktop,UK,Social Media,124,4,1
session_830,user_2408,12-02-2025 11:36,confirmation,Desktop,UK,Social Media,103,0,1
session_831,user_1995,03-03-2025 09:42,home,Tablet,USA,Social Media,28,0,0
session_831,user_1995,03-03-2025 09:45,product_page,Tablet,USA,Social Media,159,4,0
session_832,user_1983,18-05-2025 07:12,home,Tablet,India,Social Media,45,0,0
session_833,user_1621,09-04-2025 00:02,home,Mobile,Australia,Social Media,69,0,0
session_834,user_2672,08-04-2025 09:21,home,Desktop,Australia,Email,71,0,0
session_834,user_2672,08-04-2025 09:22,product_page,Desktop,Australia,Email,77,1,0
session_834,user_2672,08-04-2025 09:22,cart,Desktop,Australia,Email,18,1,0
session_835,user_2809,18-06-2025 15:40,home,Desktop,Australia,Direct,129,0,0
session_835,user_2809,18-06-2025 15:43,product_page,Desktop,Australia,Direct,142,0,0
session_836,user_2831,26-07-2025 02:31,home,Mobile,UK,Email,174,0,0
session_837,user_2503,09-04-2025 21:27,home,Mobile,Australia,Social Media,46,0,0
session_837,user_2503,09-04-2025 21:27,product_page,Mobile,Australia,Social Media,57,4,0
session_838,user_2354,10-01-2025 13:50,home,Mobile,France,Direct,81,0,1
session_838,user_2354,10-01-2025 13:52,product_page,Mobile,France,Direct,123,0,1
session_838,user_2354,10-01-2025 13:53,cart,Mobile,France,Direct,40,5,1
session_838,user_2354,10-01-2025 13:53,checkout,Mobile,France,Direct,26,5,1
session_838,user_2354,10-01-2025 13:54,confirmation,Mobile,France,Direct,24,0,1
session_839,user_2620,22-07-2025 16:00,home,Desktop,India,Social Media,131,0,1
session_839,user_2620,22-07-2025 16:02,product_page,Desktop,India,Social Media,128,1,1
session_839,user_2620,22-07-2025 16:04,cart,Desktop,India,Social Media,165,1,1
session_839,user_2620,22-07-2025 16:06,checkout,Desktop,India,Social Media,118,1,1
session_839,user_2620,22-07-2025 16:08,confirmation,Desktop,India,Social Media,93,0,1
session_840,user_2765,02-01-2025 11:03,home,Mobile,Australia,Social Media,101,0,0
session_840,user_2765,02-01-2025 11:03,product_page,Mobile,Australia,Social Media,21,0,0
session_841,user_1616,22-08-2025 09:46,home,Tablet,Australia,Direct,102,0,0
session_842,user_2187,21-01-2025 06:44,home,Tablet,USA,Social Media,60,0,0
session_843,user_1346,19-01-2025 11:18,home,Tablet,India,Social Media,136,0,0
session_844,user_1967,08-08-2025 06:09,home,Mobile,India,Direct,102,0,0
session_844,user_1967,08-08-2025 06:11,product_page,Mobile,India,Direct,123,0,0
session_845,user_2675,13-07-2025 09:11,home,Mobile,France,Google,123,0,0
session_845,user_2675,13-07-2025 09:12,product_page,Mobile,France,Google,77,5,0
session_846,user_1693,14-08-2025 23:44,home,Tablet,USA,Email,176,0,0
session_846,user_1693,14-08-2025 23:44,product_page,Tablet,USA,Email,46,1,0
session_847,user_1099,22-08-2025 22:28,home,Mobile,India,Email,79,0,0
session_847,user_1099,22-08-2025 22:30,product_page,Mobile,India,Email,101,4,0
session_847,user_1099,22-08-2025 22:31,cart,Mobile,India,Email,79,4,0
session_848,user_2821,06-06-2025 23:16,home,Tablet,UK,Email,56,0,0
session_849,user_1229,04-06-2025 16:03,home,Mobile,France,Google,21,0,0
session_849,user_1229,04-06-2025 16:04,product_page,Mobile,France,Google,68,1,0
session_849,user_1229,04-06-2025 16:06,cart,Mobile,France,Google,99,1,0
session_850,user_1903,17-03-2025 14:53,home,Desktop,Australia,Google,76,0,0
session_850,user_1903,17-03-2025 14:54,product_page,Desktop,Australia,Google,107,3,0
session_850,user_1903,17-03-2025 14:56,cart,Desktop,Australia,Google,91,3,0
session_851,user_1748,17-01-2025 03:36,home,Mobile,Canada,Email,100,0,0
session_851,user_1748,17-01-2025 03:36,product_page,Mobile,Canada,Email,21,3,0
session_852,user_1187,26-02-2025 08:01,home,Mobile,Germany,Email,42,0,0
session_852,user_1187,26-02-2025 08:02,product_page,Mobile,Germany,Email,40,0,0
session_853,user_1282,01-03-2025 08:13,home,Tablet,France,Email,179,0,0
session_853,user_1282,01-03-2025 08:14,product_page,Tablet,France,Email,55,0,0
session_854,user_1925,10-02-2025 19:00,home,Desktop,UK,Email,153,0,0
session_854,user_1925,10-02-2025 19:00,product_page,Desktop,UK,Email,16,0,0
session_854,user_1925,10-02-2025 19:01,cart,Desktop,UK,Email,61,2,0
session_855,user_2134,10-05-2025 19:14,home,Mobile,Canada,Email,112,0,0
session_856,user_1385,04-03-2025 08:57,home,Mobile,France,Social Media,133,0,0
session_856,user_1385,04-03-2025 08:58,product_page,Mobile,France,Social Media,47,0,0
session_856,user_1385,04-03-2025 08:59,cart,Mobile,France,Social Media,102,0,0
session_856,user_1385,04-03-2025 09:01,checkout,Mobile,France,Social Media,100,2,0
session_857,user_1032,08-06-2025 05:06,home,Tablet,India,Social Media,128,0,0
session_858,user_1607,24-04-2025 16:43,home,Desktop,India,Google,42,0,0
session_858,user_1607,24-04-2025 16:44,product_page,Desktop,India,Google,24,0,0
session_859,user_2187,13-01-2025 04:30,home,Mobile,Germany,Google,168,0,0
session_859,user_2187,13-01-2025 04:33,product_page,Mobile,Germany,Google,179,0,0
session_860,user_1181,28-05-2025 13:37,home,Tablet,Germany,Direct,102,0,0
session_861,user_2230,16-07-2025 23:29,home,Tablet,India,Social Media,139,0,0
session_861,user_2230,16-07-2025 23:30,product_page,Tablet,India,Social Media,77,4,0
session_862,user_1677,15-08-2025 19:44,home,Desktop,India,Email,39,0,0
session_863,user_1917,18-01-2025 20:50,home,Tablet,USA,Social Media,63,0,0
session_863,user_1917,18-01-2025 20:52,product_page,Tablet,USA,Social Media,142,4,0
session_864,user_1155,16-08-2025 21:59,home,Mobile,Germany,Email,176,0,0
session_864,user_1155,16-08-2025 22:00,product_page,Mobile,Germany,Email,58,0,0
session_865,user_1021,23-01-2025 22:52,home,Desktop,Canada,Google,118,0,0
session_865,user_1021,23-01-2025 22:54,product_page,Desktop,Canada,Google,129,2,0
session_866,user_2499,20-04-2025 04:59,home,Desktop,UK,Social Media,43,0,0
session_866,user_2499,20-04-2025 05:01,product_page,Desktop,UK,Social Media,102,1,0
session_866,user_2499,20-04-2025 05:04,cart,Desktop,UK,Social Media,147,1,0
session_867,user_2524,12-03-2025 01:06,home,Mobile,USA,Google,87,0,1
session_867,user_2524,12-03-2025 01:07,product_page,Mobile,USA,Google,56,0,1
session_867,user_2524,12-03-2025 01:10,cart,Mobile,USA,Google,171,5,1
session_867,user_2524,12-03-2025 01:10,checkout,Mobile,USA,Google,38,5,1
session_867,user_2524,12-03-2025 01:12,confirmation,Mobile,USA,Google,89,0,1
session_868,user_2663,15-05-2025 07:56,home,Mobile,Canada,Direct,64,0,0
session_868,user_2663,15-05-2025 07:57,product_page,Mobile,Canada,Direct,42,5,0
session_869,user_2673,05-04-2025 09:02,home,Mobile,Australia,Email,104,0,0
session_869,user_2673,05-04-2025 09:03,product_page,Mobile,Australia,Email,48,2,0
session_869,user_2673,05-04-2025 09:05,cart,Mobile,Australia,Email,84,2,0
session_869,user_2673,05-04-2025 09:05,checkout,Mobile,Australia,Email,23,2,0
session_870,user_2449,14-05-2025 20:46,home,Mobile,France,Direct,20,0,0
session_870,user_2449,14-05-2025 20:48,product_page,Mobile,France,Direct,155,1,0
session_871,user_2655,11-03-2025 13:55,home,Desktop,UK,Direct,171,0,0
session_872,user_1942,04-03-2025 05:56,home,Tablet,UK,Direct,47,0,1
session_872,user_1942,04-03-2025 05:58,product_page,Tablet,UK,Direct,116,1,1
session_872,user_1942,04-03-2025 05:59,cart,Tablet,UK,Direct,85,1,1
session_872,user_1942,04-03-2025 06:00,checkout,Tablet,UK,Direct,62,1,1
session_872,user_1942,04-03-2025 06:02,confirmation,Tablet,UK,Direct,103,0,1
session_873,user_2261,04-01-2025 11:23,home,Desktop,India,Social Media,102,0,0
session_874,user_2368,06-01-2025 03:35,home,Mobile,India,Email,156,0,0
session_874,user_2368,06-01-2025 03:37,product_page,Mobile,India,Email,99,5,0
session_875,user_1083,10-01-2025 09:40,home,Mobile,USA,Google,160,0,0
session_875,user_1083,10-01-2025 09:41,product_page,Mobile,USA,Google,66,0,0
session_875,user_1083,10-01-2025 09:42,cart,Mobile,USA,Google,23,0,0
session_876,user_1611,28-02-2025 05:44,home,Mobile,UK,Email,18,0,0
session_877,user_2687,17-02-2025 17:34,home,Mobile,Canada,Google,87,0,1
session_877,user_2687,17-02-2025 17:37,product_page,Mobile,Canada,Google,162,0,1
session_877,user_2687,17-02-2025 17:39,cart,Mobile,Canada,Google,161,0,1
session_877,user_2687,17-02-2025 17:41,checkout,Mobile,Canada,Google,102,3,1
session_877,user_2687,17-02-2025 17:41,confirmation,Mobile,Canada,Google,15,0,1
session_878,user_2742,01-07-2025 06:16,home,Desktop,Canada,Email,60,0,0
session_878,user_2742,01-07-2025 06:16,product_page,Desktop,Canada,Email,39,5,0
session_879,user_2500,29-08-2025 18:39,home,Mobile,India,Direct,88,0,0
session_880,user_2767,04-05-2025 04:19,home,Tablet,UK,Direct,65,0,0
session_880,user_2767,04-05-2025 04:19,product_page,Tablet,UK,Direct,37,3,0
session_881,user_2178,28-07-2025 10:01,home,Desktop,UK,Social Media,102,0,1
session_881,user_2178,28-07-2025 10:04,product_page,Desktop,UK,Social Media,180,2,1
session_881,user_2178,28-07-2025 10:06,cart,Desktop,UK,Social Media,136,2,1
session_881,user_2178,28-07-2025 10:08,checkout,Desktop,UK,Social Media,140,2,1
session_881,user_2178,28-07-2025 10:10,confirmation,Desktop,UK,Social Media,114,0,1
session_882,user_2444,13-08-2025 11:55,home,Tablet,India,Social Media,145,0,0
session_882,user_2444,13-08-2025 11:58,product_page,Tablet,India,Social Media,158,0,0
session_883,user_1503,19-03-2025 11:22,home,Desktop,Germany,Email,98,0,0
session_883,user_1503,19-03-2025 11:24,product_page,Desktop,Germany,Email,112,2,0
session_884,user_2025,15-05-2025 21:46,home,Mobile,India,Email,66,0,0
session_884,user_2025,15-05-2025 21:49,product_page,Mobile,India,Email,168,3,0
session_885,user_2769,14-08-2025 05:21,home,Desktop,India,Social Media,177,0,0
session_885,user_2769,14-08-2025 05:23,product_page,Desktop,India,Social Media,110,3,0
session_886,user_2008,15-06-2025 18:16,home,Tablet,Canada,Social Media,33,0,1
